000244-2011,bg,false,7,8,1,ContractingAuthority,"ERSUC - Resíduos Sólidos do Centro, SA",Administrador delegado,,"Rua Alexandre Herculano 21 B, 3000-019, Coimbra, ПОРТУГАЛИЯ",Rua Alexandre Herculano 21 B,3000-019,Coimbra,ПОРТУГАЛИЯ,"",,,http://www.ersuc.pt/
000244-2011,bg,false,7,8,2,AwardedTo,"Efacec Engenharia e Sistemas, SA",,,"Rua Eng.º Frederico Ulrich, Guardeiras, 4470-605, Maia, ПОРТУГАЛИЯ","Rua Eng.º Frederico Ulrich, Guardeiras",4470-605,Maia,ПОРТУГАЛИЯ,"",,,
000245-2011,bg,false,7,3,1,ContractingAuthority,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden I",Frau Engwicht,,"Königsbrücker Str. 80, 01099, Dresden, ГЕРМАНИЯ",Königsbrücker Str. 80,01099,Dresden,ГЕРМАНИЯ,"poststelle@sib-d1.smf.sachsen.de",+49.35180930,+49.3518093104,
000245-2011,bg,false,7,3,2,AwardedTo,Metallbau Wieland Papendick,,,"Am Anger 1a, 09600, Wegefarth, ГЕРМАНИЯ",Am Anger 1a,09600,Wegefarth,ГЕРМАНИЯ,"",,,
000246-2011,bg,false,7,3,1,ContractingAuthority,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden I",Herrn Schmidt,,"Königsbrücker Str. 80, 01099, Dresden, ГЕРМАНИЯ",Königsbrücker Str. 80,01099,Dresden,ГЕРМАНИЯ,"poststelle@sib-d1.smf.sachsen.de",+49.35180930,+49.3518093104,
000246-2011,bg,false,7,3,2,AwardedTo,Raumstudio Falter GmbH,,,"Heidenauer Straße 23, 01259, Dresden, ГЕРМАНИЯ",Heidenauer Straße 23,01259,Dresden,ГЕРМАНИЯ,"",,,
000247-2011,bg,false,7,3,1,ContractingAuthority,"Landschaftsverband Rheinland, Fachbereich Gebäude- und Liegenschaftsmanagement","Frau König, Herrn Becker","Landschaftsverband Rheinland, Fachbereich Gebäude- und Liegenschaftsmanagement, Zentrale Submissions- und Vergabestelle","Kennedy-Ufer 2, 50679, Köln, ГЕРМАНИЯ",Kennedy-Ufer 2,50679,Köln,ГЕРМАНИЯ,"z24subm@lvr.de",+49.2218092729 +49.2218092753,,http://www.lvr.de/
000247-2011,bg,false,7,3,2,AwardedTo,Metallbau Krings GmbH & Co. KG,,,"Hans-Georg-Weiss-Str. 15, 52156, Monschau, ГЕРМАНИЯ",Hans-Georg-Weiss-Str. 15,52156,Monschau,ГЕРМАНИЯ,"",,,
000248-2011,bg,false,7,R,1,ContractingAuthority,OPAC Sud,,"direction des machés, bureau 002","80 rue Albe, BP 31, 13234, Marseille Cedex 4, ФРАНЦИЯ","80 rue Albe, BP 31",13234,Marseille Cedex 4,ФРАНЦИЯ,"jlaurenti@13habitat.fr",+33.491127268,,http://www.achatpublic.com/
000248-2011,bg,false,7,R,2,AwardedTo,SAS BGR Entreprise SN,,,"6 rue Anne Vacon, lot n° 116 Village d'entreprise Saint-Henri, 13016, Marseille, ФРАНЦИЯ","6 rue Anne Vacon, lot n° 116 Village d'entreprise Saint-Henri",13016,Marseille,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,3,AwardedTo,SAS BGR Entreprise SN,,,"6 rue Anne Gacon - lot n° 116 Village d'entreprises de Saint Henri, 13016, Marseille, ФРАНЦИЯ",6 rue Anne Gacon - lot n° 116 Village d'entreprises de Saint Henri,13016,Marseille,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,4,AwardedTo,SOTEC,,,"avenue du Passe Termps, ZA de Napollon, 13676, Aubagne Cedex, ФРАНЦИЯ","avenue du Passe Termps, ZA de Napollon",13676,Aubagne Cedex,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,5,AwardedTo,SAS BGR Entreprises SN,,,"6 rue Anne Gacon - lot n° 116 Village d'entreprise de Saint Henri, 13016, Marseille, ФРАНЦИЯ",6 rue Anne Gacon - lot n° 116 Village d'entreprise de Saint Henri,13016,Marseille,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,6,AwardedTo,SOTEC,,,"avenue du Passe Temps, ZA de Napollon, 13676, Aubagne Cedex, ФРАНЦИЯ","avenue du Passe Temps, ZA de Napollon",13676,Aubagne Cedex,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,7,AwardedTo,SOTEC,,,"avenue du Passe Temps, ZA de Napollon, 13676, Aubagne Cedex, ФРАНЦИЯ","avenue du Passe Temps, ZA de Napollon",13676,Aubagne Cedex,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,8,AwardedTo,PROX-HYDRO,,,"12 rue André Isaïa, 13456, Marseille Cedex 13, ФРАНЦИЯ",12 rue André Isaïa,13456,Marseille Cedex 13,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,9,AwardedTo,Proxiserve,,,"16 boulevard des Acièries Parc Mure - bâtiment B, 13010, Marseille, ФРАНЦИЯ",16 boulevard des Acièries Parc Mure - bâtiment B,13010,Marseille,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,10,AwardedTo,Proxiserve,,,"16 boulevard des Acièries parc Mure - bâtiment B, 13010, Marseille, ФРАНЦИЯ",16 boulevard des Acièries parc Mure - bâtiment B,13010,Marseille,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,11,AwardedTo,Lions SAS,,,"1978 chemin de Badaffier, ZAC Ste Anne Est, 84700, Sorgues, ФРАНЦИЯ","1978 chemin de Badaffier, ZAC Ste Anne Est",84700,Sorgues,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,12,AwardedTo,Sanit Provence Chauffage,,,"100, avenue de Camargue, 13200, Arles, ФРАНЦИЯ","100, avenue de Camargue",13200,Arles,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,13,AwardedTo,PROX-HYDRO,,,"12 rue André Isaïa, 13456, Marseille Cedex 13, ФРАНЦИЯ",12 rue André Isaïa,13456,Marseille Cedex 13,ФРАНЦИЯ,"",,,
000248-2011,bg,false,7,R,14,AwardedTo,PROX-HYDRO,,,"12 rue André Isaïa, 13456, Marseille Cedex 13, ФРАНЦИЯ",12 rue André Isaïa,13456,Marseille Cedex 13,ФРАНЦИЯ,"",,,
000249-2011,bg,false,7,3,1,ContractingAuthority,Hopitaux Drôme Nord,M. le directeur,,"direction des services techniques route de Tain BP 1002, 26102, Romans Cedex, ФРАНЦИЯ",direction des services techniques route de Tain BP 1002,26102,Romans Cedex,ФРАНЦИЯ,"",+33.475057793,+33.475057698,http://hopitaux-drome-nord.e-marchespublics.com/
000249-2011,bg,false,7,3,2,AwardedTo,TRI'BAT,,,"322 route de Doissin, 38110, Saint-Victor-de-Cessieu, ФРАНЦИЯ",322 route de Doissin,38110,Saint-Victor-de-Cessieu,ФРАНЦИЯ,"",,,
000249-2011,bg,false,7,3,3,AwardedTo,Vallon Faure,,,"ZI Nord Allée du Languedoc, 26300, Bourg-de-Péage, ФРАНЦИЯ",ZI Nord Allée du Languedoc,26300,Bourg-de-Péage,ФРАНЦИЯ,"",,,
000249-2011,bg,false,7,3,4,AwardedTo,Petrus Cros,,,"ZI Dorian 7 rue Basse-Ville, 42702, Firminy, ФРАНЦИЯ",ZI Dorian 7 rue Basse-Ville,42702,Firminy,ФРАНЦИЯ,"",,,
000249-2011,bg,false,7,3,5,AwardedTo,Lapize de Sallée,,,"ZI de Marenton, 07104, Annonay, ФРАНЦИЯ",ZI de Marenton,07104,Annonay,ФРАНЦИЯ,"",,,
000249-2011,bg,false,7,3,6,AwardedTo,Equipement Technique,,,"rue Paul Louis Héroult, 26100, Romans-sur-Isère, ФРАНЦИЯ",rue Paul Louis Héroult,26100,Romans-sur-Isère,ФРАНЦИЯ,"",,,
000250-2011,bg,false,7,6,1,ContractingAuthority,Entrust,Mark Crook,,"60 Holly Walk, Leamington Spa, Warwickshire, CV32 4JE, Leamington Spa, ОБЕДИНЕНО КРАЛСТВО","60 Holly Walk, Leamington Spa, Warwickshire",CV32 4JE,Leamington Spa,ОБЕДИНЕНО КРАЛСТВО,"markcrook@entrust.org.uk",+44.1926488316,,http://www.entrust.org.uk/
000250-2011,bg,false,7,6,2,AwardedTo,Spark Data Systems,,,,,,,ОБЕДИНЕНО КРАЛСТВО,"",,,
000251-2011,bg,false,7,1,1,ContractingAuthority,LBB Niederlassung Koblenz,,,"Hofstraße 257 a, 56077, Koblenz, ГЕРМАНИЯ",Hofstraße 257 a,56077,Koblenz,ГЕРМАНИЯ,"ausschreibung.koblenz@lbbnet.de",+49.2619701 +49.2619700,+49.2619701 +49.2619477,
000251-2011,bg,false,7,1,2,AwardedTo,Trockenbau München GmbH,,,"Boschstraße 2a, 82178, Puchheim, ГЕРМАНИЯ",Boschstraße 2a,82178,Puchheim,ГЕРМАНИЯ,"",+49.89800930,+49.89803671,
000252-2011,bg,false,7,6,1,ContractingAuthority,In Business for Yorkshire and any other entity which is a part of the same group,Nicholas Rodger,,"Yorkshire House, 6 Innovation Close, Heslington, North Yorkshire, YO10 5ZF, York, ОБЕДИНЕНО КРАЛСТВО","Yorkshire House, 6 Innovation Close, Heslington, North Yorkshire",YO10 5ZF,York,ОБЕДИНЕНО КРАЛСТВО,"nicholas.rodger@yorkshirehousing.co.uk",+44.1904754400,+44.1904754444,http://www.yorkshirehousing.co.uk/
000252-2011,bg,false,7,6,2,AwardedTo,Bullock Construction Limited,,,"15 Trevor Foster Way, BD5 8JY, Bradford, ОБЕДИНЕНО КРАЛСТВО",15 Trevor Foster Way,BD5 8JY,Bradford,ОБЕДИНЕНО КРАЛСТВО,"bcl-marketing@bullock.co.uk",+44.1619286488,,
000252-2011,bg,false,7,6,3,AwardedTo,Herbert T Forrest Ltd,,,"Beech House, The Oaks Business, ParkLongridge Road, Ribbleton, PR2 5BQ, Preston, ОБЕДИНЕНО КРАЛСТВО","Beech House, The Oaks Business, ParkLongridge Road, Ribbleton",PR2 5BQ,Preston,ОБЕДИНЕНО КРАЛСТВО,"jon.edgar@htforrest.co.uk",+44.1772708600,+44.1772708601,
000252-2011,bg,false,7,6,4,AwardedTo,Gentoo Construction Limited,,,"Emperor House, 2 Emperor Way, Doxford International Business Park, Tyne and Wear, SR3 3XR, Sunderland, ОБЕДИНЕНО КРАЛСТВО","Emperor House, 2 Emperor Way, Doxford International Business Park, Tyne and Wear",SR3 3XR,Sunderland,ОБЕДИНЕНО КРАЛСТВО,"chris.baillie@gentooconstruction.com",+44.1915255000,,
000252-2011,bg,false,7,6,5,AwardedTo,Hobson & Porter Ltd,,,"Clifford House, Malmo Rd, Sutton Fields Industrial Estate, HU7 0YF, Hull, ОБЕДИНЕНО КРАЛСТВО","Clifford House, Malmo Rd, Sutton Fields Industrial Estate",HU7 0YF,Hull,ОБЕДИНЕНО КРАЛСТВО,"admin@hobson-porter.co.uk",+44.1482823999,,
000252-2011,bg,false,7,6,6,AwardedTo,Jack Lunn (Construction) Ltd,,,"Progress House, 99 Bradford Road, Pudsey, LS28 6AT, Leeds, ОБЕДИНЕНО КРАЛСТВО","Progress House, 99 Bradford Road, Pudsey",LS28 6AT,Leeds,ОБЕДИНЕНО КРАЛСТВО,"info@jacklunn.co.uk",+44.113236777,,
000252-2011,bg,false,7,6,7,AwardedTo,Keepmoat Limited,,,"The Waterfron, Lakeside Boulevard, DN4 5PL, Doncaster, ОБЕДИНЕНО КРАЛСТВО","The Waterfron, Lakeside Boulevard",DN4 5PL,Doncaster,ОБЕДИНЕНО КРАЛСТВО,"sarah.banner@keepmoat.com",+44.17097660010,,
000252-2011,bg,false,7,6,8,AwardedTo,Mansell Construction Services Limited,,,"Roman House, Grant Road, Croydon, CR9 6BU, Surrey, ОБЕДИНЕНО КРАЛСТВО","Roman House, Grant Road, Croydon",CR9 6BU,Surrey,ОБЕДИНЕНО КРАЛСТВО,"ptaylor@mansell.plc.uk",+44.1302314500,,www.constructingcommunities.com
000252-2011,bg,false,7,6,9,AwardedTo,P Casey & Co Ltd,,,"Rydings Road, OL12 9PS, Rochdale, ОБЕДИНЕНО КРАЛСТВО",Rydings Road,OL12 9PS,Rochdale,ОБЕДИНЕНО КРАЛСТВО,"james.billing@casey.co.uk",+44.1706341121,,www.casey.co.uk
000252-2011,bg,false,7,6,10,AwardedTo,G&J Seddon Limited,,,"Plodger Lane, Edge Fold, BL4 0NN, Bolton, ОБЕДИНЕНО КРАЛСТВО","Plodger Lane, Edge Fold",BL4 0NN,Bolton,ОБЕДИНЕНО КРАЛСТВО,"mags.coll@gjseddon.co.uk",+44.1204570509,,www.gjseddon.co.uk
000252-2011,bg,false,7,6,11,AwardedTo,Southdale Limited,,,"Westholme Road, HX1 4JF, Halifax, ОБЕДИНЕНО КРАЛСТВО",Westholme Road,HX1 4JF,Halifax,ОБЕДИНЕНО КРАЛСТВО,"christine.wark@southdale.co.uk",+44.1422380090,,www.southdale.co.uk
000252-2011,bg,false,7,6,12,AwardedTo,Strategic Team Maintenance Co. Ltd,,,"Strategic Business Centre, Blue Ridge Park, Thunderhead Ridge, Glasshoughton, WF10 4UA, Castleford, ОБЕДИНЕНО КРАЛСТВО","Strategic Business Centre, Blue Ridge Park, Thunderhead Ridge, Glasshoughton",WF10 4UA,Castleford,ОБЕДИНЕНО КРАЛСТВО,"sales@strategicteamgroup.com",+44.1977555550,,http://www.strategicteamgroup.com
000252-2011,bg,false,7,6,13,AwardedTo,Termrim Construction Limited,,,"1 Pellon Place, Bradley Business ParkDyson Wood Way, HD2 1GT, Huddersfield, ОБЕДИНЕНО КРАЛСТВО","1 Pellon Place, Bradley Business ParkDyson Wood Way",HD2 1GT,Huddersfield,ОБЕДИНЕНО КРАЛСТВО,"simon.taylor@termrim.co.uk",+44.1484547525,,www.termrim.co.uk
000252-2011,bg,false,7,6,14,AwardedTo,Wates Construction Limited,,,"Wates House, Station Approach, Leatherhead, KT22 7SW, Surrey, ОБЕДИНЕНО КРАЛСТВО","Wates House, Station Approach, Leatherhead",KT22 7SW,Surrey,ОБЕДИНЕНО КРАЛСТВО,"beverley.grey@wates.co.uk",+44.1132311880,,
000252-2011,bg,false,7,6,15,AwardedTo,Wildgoose Construction Ltd,,,"Miltown, Ashover, Derbyshire, S45 0EY, Chesterfield, ОБЕДИНЕНО КРАЛСТВО","Miltown, Ashover, Derbyshire",S45 0EY,Chesterfield,ОБЕДИНЕНО КРАЛСТВО,"phil.hughes@wildgooseconstruction.co.uk",+44.1246590066,,
000253-2011,bg,false,7,1,1,ContractingAuthority,Marienverein e.V. (Bauherr/Auftraggeber),Herrn Schlichting,"Architekten BDA, Grellmann Kriebel Teichmann, Kaiserstr. 33, 97070 Würzburg","Franz-Ludwig-Str. 18, 97072, Würzburg, ГЕРМАНИЯ",Franz-Ludwig-Str. 18,97072,Würzburg,ГЕРМАНИЯ,"mail@gkt-architekten.de",+49.93132193 +49.93132121,+49.93154862,
000253-2011,bg,false,7,1,2,AwardedTo,Lummel GmbH & CO. KG,,,"Echter Str. 65, 97753, Karlstadt, ГЕРМАНИЯ",Echter Str. 65,97753,Karlstadt,ГЕРМАНИЯ,"",,,
000254-2011,bg,false,7,8,1,ContractingAuthority,Szpital Powiatowy im. A. Sokołowskiego,Andrzej Łukaszewicz,,"Ul. Szpitalna 28, 77-400, Złotów, ПОЛША",Ul. Szpitalna 28,77-400,Złotów,ПОЛША,"przetargi@szpital.zlotow.pl",+48.672632233,+48.672635878,http://www.szpital.zlotow.pl/
000254-2011,bg,false,7,8,2,AwardedTo,POSBAU S.A. Budownictwo Uprzemysłowione,,,"ul. Żmigrodzka 41/49, 60-171, Poznań, ПОЛША",ul. Żmigrodzka 41/49,60-171,Poznań,ПОЛША,"",+48.618676011,+48.618671732,
000255-2011,bg,false,7,1,1,ContractingAuthority,Marienverein E.V. (Bauherr/Auftraggeber),Herrn Schlichting,"Architekten BDA Grellmann Kriebel Teichmann, Kaiserstr. 33, 97070 Würzburg","Franz-Ludwig-Str. 18, 97072, Würzburg, ГЕРМАНИЯ",Franz-Ludwig-Str. 18,97072,Würzburg,ГЕРМАНИЯ,"mail@gkt-architekten.de",+49.93132193 +49.93132121,+49.93154862,
000255-2011,bg,false,7,1,2,AwardedTo,Bietergemeinschaft. HEPPT Ausbau GmbH / TS Trockenbauservice GmbH & CO. KG,,,"Biebelrieder Str. 42, 97288, Theilheim, ГЕРМАНИЯ",Biebelrieder Str. 42,97288,Theilheim,ГЕРМАНИЯ,"",,,
000256-2011,bg,false,7,3,1,ContractingAuthority,Hopitaux Drôme Nord,M. le directeur,direction des services techniques,"route de Tain BP 1002, 26102, Romans Cedex, ФРАНЦИЯ",route de Tain BP 1002,26102,Romans Cedex,ФРАНЦИЯ,"jocelyne.graisse@icade.fr",+33.475057888,+33.475057698,http://hopitaux-drome-nord.e-marchespublics.com/
000256-2011,bg,false,7,3,2,AwardedTo,Pro'Pse Vos Sols,,,"152 rue Coriolis, 26500, Bourg Les Valence, ФРАНЦИЯ",152 rue Coriolis,26500,Bourg Les Valence,ФРАНЦИЯ,"",,,
000257-2011,bg,false,7,3,1,ContractingAuthority,"Landschaftsverband Rheinland, Fachbereich Gebäude- und Liegenschaftsmanagement","Frau König, Herrn Becker","Landschaftsverband Rheinland, Fachbereich Gebäude- und Liegenschaftsmanagement, Zentrale Submissions- und Vergabestelle","Kennedy-Ufer 2, 50679, Köln, ГЕРМАНИЯ",Kennedy-Ufer 2,50679,Köln,ГЕРМАНИЯ,"z24subm@lvr.de",+49.2218092729 +49.2218092753,,http://www.lvr.de/
000257-2011,bg,false,7,3,2,AwardedTo,Kriege GmbH & Co. KG,,,"Langemarckstr. 29, 45141, Essen, ГЕРМАНИЯ",Langemarckstr. 29,45141,Essen,ГЕРМАНИЯ,"",,,
000258-2011,bg,false,7,1,1,ContractingAuthority,Marienverein E.V. (Bauherr/Auftraggeber),Herrn Schlichting,"Architekten BDA Grellmann Kriebel Teichmann, Kaiserstr. 33, 97070 Würzburg","Franz-Ludwig-Str. 18, 97072, Würzburg, ГЕРМАНИЯ",Franz-Ludwig-Str. 18,97072,Würzburg,ГЕРМАНИЯ,"mail@gkt-architekten.de",+49.93132193 +49.93132121,+49.93154862,
000258-2011,bg,false,7,1,2,AwardedTo,Seufert-Niklaus GmbH,,,"Lindenweg 2, 97654, Bastheim, ГЕРМАНИЯ",Lindenweg 2,97654,Bastheim,ГЕРМАНИЯ,"",,,
000259-2011,bg,false,7,1,1,ContractingAuthority,Marienverein e.V. (Bauherr/Auftraggeber),Herrn Schlichting,"Architekten BDA, Grellmann Kriebel Teichmann, Kaiserstr. 33, 97070 Würzburg","Franz-Ludwig-Str. 18, 97072, Würzburg, ГЕРМАНИЯ",Franz-Ludwig-Str. 18,97072,Würzburg,ГЕРМАНИЯ,"mail@gkt-architekten.de",+49.93132193 +49.93132121,+49.93154862,
000259-2011,bg,false,7,1,2,AwardedTo,Römhilder Werkstätten GmbH,,,"Feldstr. 3, 98631, Römhild, ГЕРМАНИЯ",Feldstr. 3,98631,Römhild,ГЕРМАНИЯ,"",,,
000260-2011,bg,false,7,3,1,ContractingAuthority,Conseil général des Hauts de Seine,Christine Cazemajor,,"hôtel du département 2 - 16 boulevard Soufflot, 92015, Nanterre, ФРАНЦИЯ",hôtel du département 2 - 16 boulevard Soufflot,92015,Nanterre,ФРАНЦИЯ,"ccazemajor@cg92.fr",+33.141912556,+33.141912930,http://www.hauts-de-seine.net/
000260-2011,bg,false,7,3,2,AwardedTo,Société SCREG,,,,,,,,"",,,
000260-2011,bg,false,7,3,3,AwardedTo,Société Eurovia,,,,,,,,"",,,
000260-2011,bg,false,7,3,4,AwardedTo,Société SPIE,,,,,,,,"",,,
000261-2011,bg,false,7,8,1,ContractingAuthority,Deutsche Gesellschaft zum Bau und Betrieb von Endlagern für Abfallstoffe mbH (DBE),Frau Petry,,"Eschenstraße 55, 31224, Peine, ГЕРМАНИЯ",Eschenstraße 55,31224,Peine,ГЕРМАНИЯ,"vergabe@dbe.de",+49.5171431271,+49.5171431502,
000261-2011,bg,false,7,8,2,AwardedTo,SIH Sicherungsanlagen GmbH,,,"Werkstraße 17, 15848, Rietz-Neuendorf, ГЕРМАНИЯ",Werkstraße 17,15848,Rietz-Neuendorf,ГЕРМАНИЯ,"",,,
000262-2011,bg,false,7,8,1,ContractingAuthority,Landessportbund Niedersachsen e. V,Herrn Eppers,"Schumann + Reichert Architekten BDA, Hindenburgstr. 41, 30175 Hannover","Ferdinand-Wilhelm-Fricke-Weg 10, 30169, Hannover, ГЕРМАНИЯ",Ferdinand-Wilhelm-Fricke-Weg 10,30169,Hannover,ГЕРМАНИЯ,"eppers@schumann-reichert.de",+49.5112881632,+49.5112881699,http://www.lsb-niedersachsen.de/
000262-2011,bg,false,7,8,2,AwardedTo,Klaus Hampe GmbH,,,"Postfach 1308, 37143, Northeim, ГЕРМАНИЯ",Postfach 1308,37143,Northeim,ГЕРМАНИЯ,"hampe-sonnenschutz@t-online.de",+49.555157516,+49.555166011,
000263-2011,bg,false,7,3,1,ContractingAuthority,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Niederlassung Dresden I",Frau Herzog,,"Königsbrücker Str. 80, 01099, Dresden, ГЕРМАНИЯ",Königsbrücker Str. 80,01099,Dresden,ГЕРМАНИЯ,"poststelle@sib-d1.smf.sachsen.de",+49.35180930,+49.3518093104,
000263-2011,bg,false,7,3,2,AwardedTo,ATPW Akustik Trockenbau Peter Weiß GmbH,,,"Langer Weg 2, 04861, Torgau OT Loßwig, ГЕРМАНИЯ",Langer Weg 2,04861,Torgau OT Loßwig,ГЕРМАНИЯ,"",,,
000264-2011,bg,false,7,6,1,ContractingAuthority,Caisse d'allocations familiales de Montpellier,monsieur Hervé Ferrandis,,"139 avenue de Lodève, 34943, Montpellier Cedex 9, ФРАНЦИЯ",139 avenue de Lodève,34943,Montpellier Cedex 9,ФРАНЦИЯ,"marches-publics.cafmontpellier@caf.cnafmail.fr",+33.467229961,+33.467229294,
000264-2011,bg,false,7,6,2,AwardedTo,Joulie,,,"rue des Barrys, 34660, Cournonsec, ФРАНЦИЯ",rue des Barrys,34660,Cournonsec,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,3,AwardedTo,Eurl Peyre,,,"ZAE la Barthe, 34230, Paulhan, ФРАНЦИЯ",ZAE la Barthe,34230,Paulhan,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,4,AwardedTo,Multitec SA,,,"Parc de l'Aéroport, 195 avenue Alfred Sauvy, 34470, Pérols, ФРАНЦИЯ","Parc de l'Aéroport, 195 avenue Alfred Sauvy",34470,Pérols,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,5,AwardedTo,Henry,,,"Espace Commercial les Tanes Basses, 34800, Clermont l'Hérault, ФРАНЦИЯ",Espace Commercial les Tanes Basses,34800,Clermont l'Hérault,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,6,AwardedTo,Chaix,,,"BP 306128, rue Jean Vilar, 34670, Baillargues, ФРАНЦИЯ","BP 306128, rue Jean Vilar",34670,Baillargues,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,7,AwardedTo,CEM,,,"39 rue des Terres du Sud, 34990, Juvignac, ФРАНЦИЯ",39 rue des Terres du Sud,34990,Juvignac,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,8,AwardedTo,Galonnier,,,"2 ZAE de Montaury, 34490, Lignan-sur-Orb, ФРАНЦИЯ",2 ZAE de Montaury,34490,Lignan-sur-Orb,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,9,AwardedTo,VIP,,,"420 avenue Blaise Pascal, ZA la Garrigue, 34170, Castelnau-le-Lez, ФРАНЦИЯ","420 avenue Blaise Pascal, ZA la Garrigue",34170,Castelnau-le-Lez,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,10,AwardedTo,Solatrag,,,"BP 50056 ZI, 34302, Agde Cedex, ФРАНЦИЯ",BP 50056 ZI,34302,Agde Cedex,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,11,AwardedTo,Ascenseurs et Portes du Sud,,,"Garosud, 172 rue de la Jasse de Maurin, 34070, Montpellier, ФРАНЦИЯ","Garosud, 172 rue de la Jasse de Maurin",34070,Montpellier,ФРАНЦИЯ,"",,,
000264-2011,bg,false,7,6,12,AwardedTo,SLPR,,,"ZAC Garosud, 127 rue Emile Julien, 34070, Montpellier, ФРАНЦИЯ","ZAC Garosud, 127 rue Emile Julien",34070,Montpellier,ФРАНЦИЯ,"",,,
000265-2011,bg,false,7,8,1,ContractingAuthority,Ville de Paris,Hélène Erlichman,bureau de la commande publique,"27 rue du Commandeur, 75014, Paris, ФРАНЦИЯ",27 rue du Commandeur,75014,Paris,ФРАНЦИЯ,"bcp.dpe-stea@paris.fr",+33.153682488,+33.153682489,http://paris.fr/
000265-2011,bg,false,7,8,2,AwardedTo,SOBEA Environnement,,,"3 rue Ernest Flammarion ZAC du Petit Leroy, 94550, Chevilly-Larue, ФРАНЦИЯ",3 rue Ernest Flammarion ZAC du Petit Leroy,94550,Chevilly-Larue,ФРАНЦИЯ,"",,,
000266-2011,bg,false,7,8,1,ContractingAuthority,KölnBäder GmbH,Herrn Gehlen,,"Kämmergasse 1, 50676, Köln, ГЕРМАНИЯ",Kämmergasse 1,50676,Köln,ГЕРМАНИЯ,"j.gehlen@koelnbaeder.de",+49.2211782465,+49.2211782468,http://www.koelnbaeder.de/
000266-2011,bg,false,7,8,2,AwardedTo,Fa. Gerold Beck,,,"Langestraße 216, 99631, Günstedt, ГЕРМАНИЯ",Langestraße 216,99631,Günstedt,ГЕРМАНИЯ,"",,,
000267-2011,bg,false,7,1,1,ContractingAuthority,Marienverein e.V. (Bauherr/Auftraggeber),Herrn Schlichting,"Architekten BDA, Grellmann Kriebel Teichmann, Kaiserstr. 33, 97070 Würzburg","Franz-Ludwig-Str. 18, 97072, Würzburg, ГЕРМАНИЯ",Franz-Ludwig-Str. 18,97072,Würzburg,ГЕРМАНИЯ,"mail@gkt-architekten.de",+49.93132193 +49.93132121,+49.93154862,
000267-2011,bg,false,7,1,2,AwardedTo,Fessler & Sohn Bedachungsunternehmen GmbH,,,"Kaltensondheimer Str. 63, 97306, Kitzingen, ГЕРМАНИЯ",Kaltensondheimer Str. 63,97306,Kitzingen,ГЕРМАНИЯ,"",,,
000268-2011,bg,false,7,3,1,ContractingAuthority,Comune di Cesenatico,Spadarelli Riccardo,,"Via Marino Moretti n. 5Cesenatico (Forli' - Cesena), 47042, Cesenatico, ИТАЛИЯ",Via Marino Moretti n. 5Cesenatico (Forli' - Cesena),47042,Cesenatico,ИТАЛИЯ,"appalti@comune.cesenatico.fc.it",+39.054779261,+39.054779272,http://www.comune.cesenatico.fc.it/
000268-2011,bg,false,7,3,2,AwardedTo,RTI CMC Cooperativa Muratori Cementisti soc.coop. - Ravenna (Mandataria) - ITER soc.coop. (Lugo - Ravenna) - MTA Associati (Milano) - MCZero SRL (Cremona) - Laila Filippi (Rimini) - Monte dei Paschi di Siena Leasing & Factoring SpA (Siena),,,"via Trieste, 76 - Ravenna, 48100, Ravenna, ИТАЛИЯ","via Trieste, 76 - Ravenna",48100,Ravenna,ИТАЛИЯ,"",,+39.0544428554,
000269-2011,bg,false,7,6,1,ContractingAuthority,Stadtverwaltung Schmölln,Herrn Reinhardt,,"Markt 1, 04626, Schmölln, ГЕРМАНИЯ",Markt 1,04626,Schmölln,ГЕРМАНИЯ,"stadtverwaltung@schmoelln.de",+49.344917670,+49.344917650,http://www.schmoelln.de/
000269-2011,bg,false,7,6,2,AwardedTo,Gerth Tief - und Pflasterbau GmbH,,,,,04626,Schmölln,ГЕРМАНИЯ,"",,,
